Date,Ticker,Open,High,Low,Close,Adj Close,Volume,RSI,L3,H3,BullishEngulfing,BearishEngulfing,Strategy,Setup,EntryTrigger,Reason
2026-01-21,AMD,235.99,252.9,235.78,249.8,249.8,62385578.0,72.2552312064066,225.4105,239.5,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-21,AMD,235.99,252.9,235.78,249.8,249.8,62385578.0,72.2552312064066,225.4105,239.5,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AMD,251.745,256.08,246.632,253.73,253.73,37945005.0,74.67880753399027,225.4105,252.9,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-22,AMD,251.745,256.08,246.632,253.73,253.73,37945005.0,74.67880753399027,225.4105,252.9,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AMD,261.18,266.96,256.25,259.68,259.68,47525928.0,73.57114958989715,225.4105,256.08,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-23,AMD,261.18,266.96,256.25,259.68,259.68,47525928.0,73.57114958989715,225.4105,256.08,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AMD,256.745,258.2899,250.3,251.31,251.31,30672461.0,68.25703587389779,235.78,266.96,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-26,AMD,256.745,258.2899,250.3,251.31,251.31,30672461.0,68.25703587389779,235.78,266.96,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AMD,252.16,255.55,247.96,252.03,252.03,25691598.0,74.53764001041938,246.632,266.96,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-27,AMD,252.16,255.55,247.96,252.03,252.03,25691598.0,74.53764001041938,246.632,266.96,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AMD,254.125,257.4,250.21,252.74,252.74,27061187.0,79.19628212137778,247.96,266.96,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-28,AMD,254.125,257.4,250.21,252.74,252.74,27061187.0,79.19628212137778,247.96,266.96,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AMD,254.655,260.5298,240.91,252.18,252.18,23511405.0,84.7323778882714,247.96,258.2899,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2026-01-29,AMD,254.655,260.5298,240.91,252.18,252.18,23511405.0,84.7323778882714,247.96,258.2899,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AMH,31.01,31.525,30.95,31.47,31.47,2583330.0,46.29258517034067,31.09,32.21,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AMH,31.44,31.58,31.2,31.49,31.49,1871570.0,49.36440677966099,30.95,32.115,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AMH,31.69,31.97,31.46,31.83,31.83,1548664.0,60.40723981900449,30.95,31.715,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AMH,31.745,31.945,31.69,31.89,31.89,1251452.0,62.045454545454554,30.95,31.97,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AMH,31.75,32.14,31.75,32.08,32.08,1793117.0,69.52380952380946,31.2,31.97,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AMH,32.25,32.355,32.11,32.23,32.23,2062752.0,75.42997542997537,31.46,32.14,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AMH,32.35,32.35,31.98,32.1,32.1,2302539.0,67.89772727272731,31.69,32.355,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AMH,32.075,32.125,31.655,31.92,31.92,3357719.0,60.66066066066068,31.75,32.355,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AMH,31.7,32.03,31.52,31.53,31.53,3766247.0,55.6473829201102,31.655,32.355,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AMH,31.56,32.41,31.39,32.4,32.4,4375195.0,61.75771971496436,31.52,32.35,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AMH,32.49,32.65,28.845,31.01,31.01,16001350.0,46.51162790697676,31.39,32.41,False,True,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AMH,30.82,32.04,30.4001,31.63,31.63,7086505.0,46.5116279069767,28.845,32.65,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AMH,31.36,31.73,30.73,31.02,31.02,5868038.0,44.368600682593836,28.845,32.65,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AMH,31.015,31.735,30.985,31.01,31.01,5562790.0,48.96421845574388,28.845,32.65,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AMH,31.04,31.2,30.51,31.04,31.04,4781154.0,45.691382765531046,30.4001,32.04,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AMH,31.09,31.69,30.94,31.48,31.48,4174073.0,49.907578558225524,30.51,31.735,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AMH,31.72,32.2,31.44,31.72,31.72,5327113.0,48.96421845574388,30.51,31.735,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AMH,31.65,32.445,31.54,32.36,32.36,3980236.0,53.98981324278439,30.51,32.2,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AMH,31.98,32.21,31.51,31.82,31.82,4078765.0,47.91666666666668,30.94,32.445,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AMH,31.79,32.41,31.64,31.92,31.92,4770002.0,47.495961227786786,31.44,32.445,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AMH,31.9,32.27,31.5,31.53,31.53,3139419.0,45.5813953488372,31.51,32.445,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AMH,31.58,32.06,31.52,31.99,31.99,2784339.0,50.52005943536401,31.5,32.41,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AMH,32.1,32.12,31.76,31.87,31.87,4157330.0,52.63157894736843,31.5,32.41,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AMH,31.825,31.99,31.495,31.53,31.53,2779524.0,42.66441821247892,31.5,32.27,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AMH,31.555,31.61,30.715,30.79,30.79,3257128.0,47.91666666666664,31.495,32.12,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AMH,30.985,31.16,30.63,30.9,30.9,2687264.0,42.348008385744215,30.715,32.12,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AMZN,228.61,229.48,226.71,228.43,228.43,32261329.0,40.32935098482406,220.99,229.225,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AMZN,229.055,232.445,228.73,232.14,232.14,29230233.0,49.63235294117646,224.41,229.48,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AMZN,232.13,232.95,231.33,232.38,232.38,11420543.0,55.52178318135761,225.58,232.445,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AMZN,232.035,232.99,231.18,232.52,232.52,15994726.0,55.097170132969666,226.71,232.95,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AMZN,231.94,232.6,230.77,232.07,232.07,19797909.0,59.54310980103169,228.73,232.99,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AMZN,231.205,232.77,230.2,232.53,232.53,21910453.0,58.67519759126836,230.77,232.99,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AMZN,232.905,232.99,230.12,230.82,230.82,24383749.0,48.034398034398016,230.2,232.99,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AMZN,231.34,235.458,224.7,226.5,226.5,51456229.0,43.061674008810584,230.12,232.99,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AMZN,228.84,234.0,227.18,233.06,233.06,49733348.0,61.561763715920556,224.7,235.458,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AMZN,232.1,243.18,232.07,240.93,240.93,53764677.0,77.09991158267019,224.7,235.458,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AMZN,239.61,245.29,239.52,241.56,241.56,42236531.0,77.50434279096697,224.7,243.18,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AMZN,243.06,246.41,241.88,246.29,246.29,39509844.0,82.93838862559238,227.18,245.29,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AMZN,244.568,247.86,242.24,247.38,247.38,34559961.0,80.70279928528883,232.07,246.41,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AMZN,246.73,248.94,245.96,246.47,246.47,35867770.0,78.20058997050145,239.52,247.86,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AMZN,246.53,247.66,240.25,242.6,242.6,38371778.0,69.31043881166528,241.88,248.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AMZN,241.15,241.28,236.22,236.65,236.65,41410578.0,55.79244798356025,240.25,248.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AMZN,239.31,240.65,236.63,238.18,238.18,43003571.0,57.21034311287917,236.22,248.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AMZN,239.085,239.57,236.41,239.12,239.12,45888283.0,58.044856167723054,236.22,247.66,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AMZN,233.76,235.09,229.34,231.0,231.0,47737854.0,48.90121174779216,236.22,241.28,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AMZN,231.085,232.3,226.88,231.31,231.31,47276090.0,48.74330449114133,229.34,240.65,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AMZN,234.045,235.72,230.9,234.34,234.34,31913325.0,53.52988367428802,226.88,239.57,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AMZN,234.955,240.45,234.57,239.16,239.16,33778478.0,62.56949960285941,226.88,235.72,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AMZN,239.98,240.95,237.54,238.42,238.42,32825530.0,56.017063313875155,226.88,240.45,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AMZN,239.685,244.88,238.08,244.68,244.68,38029216.0,54.36757512229211,230.9,240.95,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AMZN,246.365,247.775,241.53,243.01,243.01,40882657.0,51.648851489652024,234.57,244.88,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AMZN,242.82,243.0,236.742,241.73,241.73,31444091.0,44.373149062191516,237.54,247.775,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,ANET,132.36,134.0,130.22,130.73,130.73,5547260.0,55.6449018977163,121.6301,132.52,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
2025-12-22,ANET,132.36,134.0,130.22,130.73,130.73,5547260.0,55.6449018977163,121.6301,132.52,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,ANET,129.31,131.72,129.25,131.32,131.32,2884256.0,55.659163987138264,123.88,134.0,False,False,rsi_continuation_long,RSI Continuation Long,> signal candle close,RSI>70 and rising; GPT to set stop/target
